PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202501,1,8153134,13706010001,1737355380328,6,MALIBAN BISCUIT MANUFACTORIES,MALIBAN CREAM CRACKER FAMILY PAC,MALIBAN/CREAM CRACKER FAMILY PAC/490/G/PLPCH/SAVE RS 60,420,490,PLPCH,,1737432252965-unilever sri lanka ltd-sunlight detergent#3.png
202501,5,14169,1186050002,1737433672902,36,ROBERT J HALL LTD,HALLS,"HALLS/9/(225MM)/""/POLYTHENE COVER/ROLLER SLEEVEV, INTERIOR, WITH OUT HANDLE ",1,"9""","POLYTHENE COVER ",,1737433672902-robert j hall ltd-halls#3.png
202501,1,121839046,11101010177,1736507523325,30,NATURE'S BEAUTY CREATIONS LTD,"PANDA BABY ",PANDA BABY /HERBAL COLOGNE /NEEM & TURMERIC,570,100ML,CDBOX,,1736507523325-nature-s beauty creations ltd-panda baby #3.png
202501,1,8148829,12201010004,1737352863402,30,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS/50/ML/GL BOTTLE/PURE & GENTLE REFRESHED SKIN IRRESISTIBLE BABY COLONGE + FREE STORY BOOK,360,"50 ML ","GL BOTTLE ",,1737352863402-unilever sri lanka ltd-pears baby#3.png
202501,1,8148829,12201010004,1737381931607,6,CEYLON BISCUITS LIMITED,MUNCHEE SUPER CREAM CRACKER,MUNCHEE/490/GM/SUPER CREAM CRACKER ENRICHED WITH VITAMINS + PRICE OFF RS 60,420,"490 GM ",PL POUCH,,1737381931607-ceylon biscuits limited-munchee super cream cracker#3.png
202501,1,8148829,12201010004,1736575120677,6,MALIBAN BISCUIT MANUFACTORIES,"MALIBAN ",MALIBAN/490/GM/PL POUCH/ CREAM CRACKER FAMILY PACK+SEASONAL OFFER RS 60 OFF,420,490 GM,PL POUCH,,1737381931607-ceylon biscuits limited-munchee super cream cracker#3.png
202501,1,8148829,12201010004,1737352107332,30,HEMAS MARKETING,BABY CHERAMY,BABY CHERAMY/50/ML/GL BOT/CLASSIC  LAVENDER ESSENCE + FREE BABY CHERAMY/50/ML/PL BOT/ALMOND EXTRACT VIT E+MILK WORTH RS 185,360,50 ML,GL BOT,,1737352107332-hemas marketing-baby cheramy#3.png
202501,2,42626992,12209020005,1737351793837,2,CEYLON COLD STORES,ELEPHANT HOUSE,ELEPHANT HOUSE VIBE APPLE BURST/250/ML/CAN,150,250ML,CAN,,1737351793837-ceylon cold stores-elephant house#3.png
202501,2,42626992,12209020005,1737351477929,2,CEYLON COLD STORES,ELEPHANT VIBE,ELEPHANT HOUSE VIBE GRAPE BURST/250/ML/CAN,150,250ML,CAN,,1737351477929-ceylon cold stores-elephant vibe#3.png
202501,1,120548124,21836010003,1737092273972,39,B.S.T.TRADERS,ROSETTE,"ROSETTE/200/PGS/JAFFNA RULE ",300,200PGS,PGS,,1737351477929-ceylon cold stores-elephant vibe#3.png
202501,1,120548124,21836010003,1737093192364,39,ATLAS AXILLIA CO. (PVT) LTD,HOMERUN,HOMERUN/200/PGS/1NO/DOUBLE RULE,210,200PGS,1NO,,1737351477929-ceylon cold stores-elephant vibe#3.png
202501,1,111619641,18210010002,1737352724046,17,AMBEWELA PRODUCTS (PVT) LTD,AMBEWELA,"AMBEWELA/80/G/PLCUP/JELLY YOGHURT/STRAWBERRY FLAVOUR ",80,80G,PLCUP,,1737352724046-ambewela products -pvt- ltd-ambewela#3.png
202501,5,14310,138050002,1737357562812,37,SPECIALTY CONSTRUCTION CHEMICALS ( PVT) LTD,NIPPOFLEX,"NIPPOFLEX/1/LTR/PL CANISTER/AQUA GUARD, WATERPROOF TOPCOAT, BRILLIANT WHITE ",3380,1LTR,"PL CANISTER ",,1737357562812-specialty construction chemicals - pvt- ltd-nippoflex#3.png
202501,5,14310,138050002,1737358049079,37,SPECIALTY CONSTRUCTION CHEMICALS ( PVT) LTD,NIPPOFLEX,"NIPPOFLEX/1/LTR/PL CANISTER/AQUA GUARD, WATERPROOF TOPCOAT,COLOUR ",3380,1LTR,"PL CANISTER ",,1737358049079-specialty construction chemicals - pvt- ltd-nippoflex#3.png
202501,5,14310,138050002,1737358841085,36,ATVEL BRUSH MANUFACTURERS (PVT) LTD,EASY,"EASY/9(229MM)/""/POLYTHENE COVER/ INTERIOR & EXTERIOR, PAINT ROLLER,GREEN , WITH OUT HANDLE",1,"9""","POLYTHENE COVER ",,1737358841085-atvel brush manufacturers -pvt- ltd-easy#3.png
202501,5,14310,138050002,1737351938280,37,SPECIALTY CONSTRUCTION CHEMICALS ( PVT) LTD,NIPPOFLEX,"NIPPOFLEX/4/LTR/PL CANISTER/AQUA GUARD, WATERPROOF TOPCOAT,COLOUR ",13200,4LTR,"PL CANISTER ",,1737351938280-specialty construction chemicals - pvt- ltd-nippoflex#3.png
202501,5,14310,138050002,1737351701988,37,SPECIALTY CONSTRUCTION CHEMICALS ( PVT) LTD,NIPPOFLEX,"NIPPOFLEX/4/LTR/PL CANISTER/AQUA GUARD, WATERPROOF TOPCOAT, BRILLIANT WHITE ",13200,4LTR,"PL CANISTER ",,1737351701988-specialty construction chemicals - pvt- ltd-nippoflex#3.png
202501,1,111619112,14329010007,1737176840401,19,SHELLO COSMETICS CO (PVT)LTD,SHELLO,"SHELLO/50G/CDBOX/WHITENING MOISTURISING FACE CREAM ",320,"50G ","CDBOX ",,1737176840401-shello cosmetics co -pvt-ltd-shello#3.png
202501,1,41573136,12401010002,1737346528221,13,GODAKANDA HERBALS (PVT) LTD - (VENDOL LANKA),VENDOL,"VENDOL VOLIN ORIGINAL / KOHOMBA/80GM/ CDBOX ",100,"80GM ","CDBOX ",,1737346528221-godakanda herbals -pvt- ltd - -vendol lanka--vendol#3.png
202501,1,118491110,12915010001,1737354205125,6,CEYLON BISCUITS LIMITED,MUNCHEE SUPER CREAM CRACKER,MUNCHEE\490\G\EWRPK \SUPER CREAM CRACKER SAVE R.S 60,420,490G,"EWRPK ",,1737354205125-ceylon biscuits limited-munchee super cream cracker#3.png
202501,1,118491110,12915010001,1737354924346,6,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST CREAMY CHOC,KIST\360\G\PLPCH \CREAMY CHOC\SAVE R.S. 20,340,360G,PLPCH,,1737354924346-cargills quality dairies -pvt- ltd-kist creamy choc#3.png
202501,1,118491110,12915010001,1737346616438,26,UNILEVER SRI LANKA LTD,LIFEBUOY,"LIFEBUOY \80\ML\PBT\STRONG & THICK HEALTH SHAMPOO WITH RICE WATER PORTIEN +VITAMIN E ",340,80ML,PBT,,1737346616438-unilever sri lanka ltd-lifebuoy#3.png
202501,1,118491110,12915010001,1737350251928,16,NILMINI PRODUCTS,NILMINI,NILMINI\380\G\EWRPK \DETERGENT SOAP,180,380G,"EWRPK ",,1737350251928-nilmini products-nilmini#3.png
202501,1,134910771,11101010131,1737364619659,24,DELMEGE DISTRIBUTOR LTD,DELMEGE,"DELMEGE/FAMILY DELIGHT NOODLES/400/GM/SAVE/RS/40/PLPCH ",250,400GM,PLPCH,,1737364619659-delmege distributor ltd-delmege#3.png
202501,2,103162451,51405020004,1737347255270,2,AIGA CEYLON (PVT) LTD,FITS UP,FITS UP/200/ML/PLBOT/ALOE VERA DRINK,150,200 ML,"PLBOT ",,1737347255270-aiga ceylon -pvt- ltd-fits up#3.png
202501,1,8151091,13082010001,1737355380328,6,MALIBAN BISCUIT MANUFACTORIES,MALIBAN CREAM CRACKER FAMILY PAC,MALIBAN/CREAM CRACKER FAMILY PAC/490/G/PLPCH/SAVE RS 60,420,490,PLPCH,,1737355380328-maliban biscuit manufactories-maliban cream cracker family pac#3.png
202501,2,922992,18731020004,1736231596523,2,CEYLON BEVRAGE INTERNATIONAL PVT LTD,KIST SPARKLING,"KIST/250/ML/CAN/KIST SPARKLINS GREEN APPLE FLAVORED DRINK ",180,250ML,CAN,,1737355380328-maliban biscuit manufactories-maliban cream cracker family pac#3.png
202501,2,922992,18731020004,1736232085047,2,CEYLON BEVRAGE INTERNATIONAL PVT LTD,"KIST SPARKLING ","KIST/250/ML/CAN/ KIST SPARKLING STRAWBERRY FLAVORED DRINK ",180,250ML,CAN,,1737355380328-maliban biscuit manufactories-maliban cream cracker family pac#3.png
202501,2,922992,18731020004,1736231819728,2,CEYLON BEVRAGE INTERNATIONAL PVT LTD,"KIST SPARKLING ","KIST/250/ML/CAN/KIST SPARKLING ORANGE FLAVORED DRINK  ORANGE FLAVORED DRINK ",180,250ML,CAN,,1737355380328-maliban biscuit manufactories-maliban cream cracker family pac#3.png
202501,1,922992,18731010003,1737350306532,24,"NESTLE LANKA ",MAGGI,"MAGGI/75/GM/PLPCH/MAGGI PAPARE BLAST INSTANT NOODLES ",120,75GM,"PLPCH ",,1737350306532-nestle lanka -maggi#3.png
202501,2,137167469,20304020006,1737360402743,2,EASTERN FRODUTS,"EASTERN ",EASTERN /250ML/RGB/CHOCOLATE FLAVORS /,200,250ML,RGB,,1737360402743-eastern froduts-eastern #3.png
202501,4,100712239,19772040002,1737363813941,4,DICKOYA DAIRY PRODUCTS,AGRI,AGRI FRUIT & NUT DAIRY ICE CREAM 1000ML,780,1000ML,PLTUB,,1737363813941-dickoya dairy products-agri#3.png
202501,1,118568779,62302010008,1737351988100,21,RECKITT BENCKISER (LANKA) LTD,HARPIC,HARPIC/500/ML/PBT/ORIGINAL/50/-SAVE WITH DIVA FRESH ROSE & LIME DETERGENT POWDER 200G FREE,430,500ML,PBT,,1737351988100-reckitt benckiser -lanka- ltd-harpic#3.png
202501,1,53429105,21113010001,1737342445528,13,UPALI CONSUMER PRODUCTS,SIGITHI,SIGITHI/70/GM/CDBOX/PREVENT PRICKLY HEAT BABY SOAP 70GM*2  SAVE RS 60,200,70GM *2,CDBOX,,1737342445528-upali consumer products-sigithi#3.png
202501,1,53429105,21113010001,1737347614577,17,CHELLO PRODUCTS,CHELLO,CHELLO/75/GM/PLCUP/KUMARIKA JELLY,80,75GM,PLCUP,,1737347614577-chello products-chello#3.png
202501,1,39140615,11101010042,1737091773161,6,CEYLON BISCUITS LIMITED,MUNCHEE SUPER CREAM CRACKER,MUNCHEE/490G/PLPCH/SUPER CREAM CRACKER SAVE60/-,420,490G,PLPCH,,64396-chello products-chello#3.png
202501,2,46093121,13201020002,1737183322262,2,CEYLON COLD STORES,VIBE,VIBE\250\ML\CAN\APPLE BURST,150,"250ML ",CAN,,1737183322262-ceylon cold stores-vibe#3.png
202501,2,46093121,13201020002,1737183268148,2,CEYLON COLD STORES,VIBE,VIBE\250\ML\CAN\GRAPE BURST,150,"250ML ",CAN,,1737183268148-ceylon cold stores-vibe#3.png
202501,2,46093121,13201020002,1737183228383,2,CEYLON COLD STORES,VIBE,VIBE\250\ML\CAN\KIWI BURST,150,"250ML ",CAN,,1737183228383-ceylon cold stores-vibe#3.png
202501,1,113829652,61402010014,1736926817485,30,NATURE'S BEAUTY CREATIONS LTD,PANDA BABY,PANDA BABY/HERBAL/COLOGNE/NEEM & TURMERIC/100ML/GLBOT,570,100 ML,GLBOT,,1736926817485-nature-s beauty creations ltd-panda baby#3.png
202501,1,8160900,18719010003,1737262728358,6,SUNRICH CONFECTIONERY (PVT) LTD,SUN RICH VANILLA DOUB.CREAM.WAFERS,SUNRICH/35/G/EWRPK/DOUBLE CREAM/VANILLA CREAM WAFERS,50,35G,EWRPK,,1737262728358-sunrich confectionery -pvt- ltd-sun rich vanilla doub-cream-wafers#3.png
202501,1,8160900,18719010003,1737263895280,24,NESTLE LANKA,MAGGI,"MAGGI/75/G/PLPSH/PAPARE BLAST/INSTANT NOODLES ",120,75G,"PLPSH ",,1737263895280-nestle lanka-maggi#3.png
202501,1,91154561,10216010001,1736575120677,6,MALIBAN BISCUIT MANUFACTORIES,"MALIBAN ",MALIBAN/490/GM/PL POUCH/ CREAM CRACKER FAMILY PACK+SEASONAL OFFER RS 60 OFF,420,490 GM,PL POUCH,,1737263895280-nestle lanka-maggi#3.png
202501,1,120547164,10946010005,1737094178784,39,NARAH STATIONERS,TEN,TEN MY NOTES BOOK/PAGES 160,130,160,1 NO,,1737094178784-narah stationers-ten#3.png
202501,1,45940374,20873010001,1737259629281,21,HANA PRODUCTS,HP HERALA HAPPIK,HP KERALA HAPPIK/500/ML/PLBOT/ORIGINAL INDIAN MIX TOILET CLEANER,370,500ML,PLBOT,,1737259629281-hana products-hp herala happik#3.png
202501,1,45940374,20873010001,1737259879059,21,HANA PRODUCTS,HP KERALA TILE CLEANER,HP KERALA TILE CLEANER/500/ML/PLBOT/ORIGINAL TILE CLEANER CALCIUM REMOVER,340,500ML,PLBOT,,1737259879059-hana products-hp kerala tile cleaner#3.png
202501,1,40160707,11202090001,1737187217374,15,"CEYLONLIGHT PRODUCTS ","EXTRA WHITE ",EXTRA WHITE DETERGENT POWDER ROSE/1KG/PLCH,380,PLCH,1KG,,1737187217374-ceylonlight products -extra white #3.png
202501,1,40160707,11202090001,1737187064547,15,"CEYLONLIGHT PRODUCTS ","EXTRA WHITE ",EXTRA WHITE DETERGENT POWDER/1KG/PLCH,420,PLCH,1KG,,1737187064547-ceylonlight products -extra white #3.png
202501,1,40160707,11202090001,1737187581804,21,LAK JAYA INDUSTRIES (PVT)LTD,LIDOL,NEW LIDOL FRESH/ DISH BAR/100G/PLPCH,60,PLPCH,100G,,1737187581804-lak jaya industries -pvt-ltd-lidol#3.png
202501,1,45975530,12205010009,1736835872334,30,NATURE'S BEAUTY CREATIONS LTD,PANDA BABY,PANDA BABY /100ML/CD BOX/ HERBAL.COLOGNE,570,100ML,CD BOX,,1736835872334-nature-s beauty creations ltd-panda baby#3.png
202501,1,39551957,12103010015,1737184784311,26,NATURE'S BEAUTY CREATIONS LTD,PANDA BABY,PANDA BABY/100/ML/PBT/SHAMPOO WITH NELLI & NEEM,280,100 ML,PBT,,1737184784311-nature-s beauty creations ltd-panda baby#3.png
202501,1,39551957,12103010015,1737180367817,27,UNILEVER SRI LANKA LTD,CLOSE UP,CLOSE UP/120/GM/CD BOX/TRIPLE FRESH FORMULA PEPPERMINT SPLASH+SAVE 90,320,120/GM,CD BOX,,1737180367817-unilever sri lanka ltd-close up#3.png
202501,1,111619292,14571010001,1737188095438,13,NATURE'S BEAUTY CREATIONS LTD,MISUMI,"MISUMI/65/GM/CDB/KIYO BEAUTY SOAP ",115,"65GM ",CDB,,1737188095438-nature-s beauty creations ltd-misumi#3.png
202501,5,11375,25050002,1737183119587,37,LANKEM CEYLON PLC,ROBBIALAC AQUA TUFF,ROBBIALAC/AQUA TUFF/BRILLIANT WHITE/10/L,34880,10L,BUCKET,,1737183119587-lankem ceylon plc-robbialac aqua tuff#3.png
202501,1,251177,52401010012,1737097894926,19,EMAMI INDO LANKA PVT LTD,EMAMI,EMAMI/50/ML/NO-1/CD BOX/SMART & HANDSOM ADVANCE GLOWING INSTANT GLOW,550,50ML,CD BOX,,1737097894926-emami indo lanka pvt ltd-emami#3.png
202501,1,251177,52401010012,1737089498324,19,GEORGE STEUART HEALTH (PVT) LTD,BIOBALANCE,BIOBALANCE/75/ML/CD BOX /SUN PRODUCTION FACIAL CREAM SPF 50+,5300,75ML,CD BOX,,1737089498324-george steuart health -pvt- ltd-biobalance#3.png
202501,1,251177,52401010012,1737089799632,19,ARYU PREMIUM INTERNATIONAL (PVT) LTD,ARYU,"ARYU /90/G/CD BOX/SUN CREAM PREMIUM QUALITY SPF 50+ EXCELLENT PROTECTION ",1700,90G,CD BOX,,1737089799632-aryu premium international -pvt- ltd-aryu#3.png
202501,1,251177,52401010012,1737090930611,19,NATURE'S MIRACLE COSMATIC,CLASSIC WHITE,CLASSIC WHITE/100/ML/CD BOX/NO-1/ CLASSIC WHITE  SHIELDING SUN CREAM,1100,"100ML ",CD BOX,,1737090930611-nature-s miracle cosmatic-classic white#3.png
202501,1,251177,52401010012,1737097528010,19,EMAMI INDO LANKA PVT LTD,EMAMI,EMAMI/25/G/CD BOX/NO-1/FAIR & HANDSOME SMART & HANDSOME INSTANT GLOW,350,25ML,CD BOX,,1737097528010-emami indo lanka pvt ltd-emami#3.png
202501,1,251177,52401010012,1737107904270,19,VELONA CUDDLES (PVT) LTD,VELONA CUDDLES,VELONA CUDDLES/100/ML/PBT/NO-1/SPLASH OF LOVE,490,100ML,PBT,,1737107904270-velona cuddles -pvt- ltd-velona cuddles#3.png
202501,1,52437757,13770010001,1737002033387,19,UNILEVER SRI LANKA LTD,FAIR & LOVELY MENZ ACTIVE,FAIR & LOVELY/50/GM/CDBOX/IS NOW GLOW & HANDSOME INSTANT BRIGHTNESS RAPID ACTION MEN'S NO BLEACH FREE + AXE/17/ML/TICKET DEO,1055,"50GM ","CDBOX ",,1737002033387-unilever sri lanka ltd-fair - lovely menz active#3.png
202501,2,43125358,11101020003,1737182034650,2,CEYLON BEVRAGE INTERNATIONAL PVT LTD,"KIST ",KIST/250ML/CAN/SPARKLING ORANGE FLAVOURED DRINK,180,250ML,CAN,,1737182034650-ceylon bevrage international pvt ltd-kist #3.png
202501,2,43125358,11101020003,1737182319000,2,CEYLON BEVRAGE INTERNATIONAL PVT LTD,"KIST ",KIST/250ML/CAN/SPARKLING STRAWBERRY FLAVOURED DRINK,180,250ML,CAN,,1737182319000-ceylon bevrage international pvt ltd-kist #3.png
202501,2,43125358,11101020003,1737182165344,2,CEYLON BEVRAGE INTERNATIONAL PVT LTD,"KIST ",KIST/250ML/CAN/SPARKLING GREEN APPLE FLAVOURED DRINK,180,250ML,CAN,,1737182165344-ceylon bevrage international pvt ltd-kist #3.png
202501,1,43125358,11101010060,1737181440798,26,UNILEVER SRI LANKA LTD,SUNSILK,"SUNSILK/180ML/PLBOT/NOURISHING SOFT & SMOOTH SHAMPOO FREE SUNSILK CONDITIONER 40ML ",625,180ML,PLBOT,,1737181440798-unilever sri lanka ltd-sunsilk#3.png
202501,1,43125358,11101010060,1737093264476,24,CEYLON AGRO INDUSTRIES,PRIMA,PRIMA/325G/PLPCH/INSTANT NOODLES/FREE STELLA CHICKEN NOODLES 45G,390,325G,PLPCH,,1737093264476-ceylon agro industries-prima#3.png
202501,1,43125358,11101010060,1737091773161,6,CEYLON BISCUITS LIMITED,MUNCHEE SUPER CREAM CRACKER,MUNCHEE/490G/PLPCH/SUPER CREAM CRACKER SAVE60/-,420,490G,PLPCH,,1737091773161-ceylon biscuits limited-munchee super cream cracker#3.png
202501,1,43125358,11101010060,1737108342517,19,UNILEVER SRI LANKA LTD,PEARS,PEARS/100ML/PLBOT/KOKUM BABY CREAM SAVE/-40,330,100ML,PLBOT,,1737108342517-unilever sri lanka ltd-pears#3.png
202501,1,43125358,11101010060,1737108561390,19,UNILEVER SRI LANKA LTD,PEARS,PEARS/100ML/PLBOT/ALOE VERA & CREAM FREE SOAP 70G,370,100ML,PLBOT,,1737108561390-unilever sri lanka ltd-pears#3.png
202501,1,43125358,11101010060,1737178188890,19,UNILEVER SRI LANKA LTD,VASELINE,VASELINE/200ML/PLBOT/HEALTHY BRIGHT NIACINAMIDE VITAMIN B3+ FREE POND'S LIGHT MOISTURISER,1165,200ML,PLBOT,,1737178188890-unilever sri lanka ltd-vaseline#3.png
202501,1,43125358,11101010060,1737108806388,27,HEMAS MANUFACTURING (PVT) LTD,CLOGARD,CLOGARD/70G/CDBOX/STRONGER TEETH NATURAL SALT,200,70G,CDBOX,,1737108806388-hemas manufacturing -pvt- ltd-clogard#3.png
202501,1,43125358,11101010060,1737093523455,24,CEYLON AGRO INDUSTRIES,PRIMA TWIST,PRIMA/400G/PLPCH/TWIST NOODLES SAVE/-30,260,400G,PLPCH,,1737093523455-ceylon agro industries-prima twist#3.png
202501,1,76915203,17586010002,1737193397946,26,CAVINKARE PRIVATE LIMITED,MEERA,MEERA/80/ML/PLBOT/HAIR FALL CARE SHAMPOO/SHIKAKAI & BADAM,400,"80 ML ","PLBOT ",,1737193397946-cavinkare private limited-meera#3.png
202501,5,12252,37050004,1737186679375,38,CR MARKETING,APPLE,APPLE/325/ML/GLBT/WOOD PRESERVATIVE CLEAR,390,325ML,GLBT,,1737186679375-cr marketing-apple#3.png
202501,5,12252,37050004,1737186896288,38,CR MARKETING,APPLE,APPLE/750/ML/GLBT/WOOD PRESERVATIVE CLEAR,840,750ML,GLBT,,1737186896288-cr marketing-apple#3.png
202501,1,103911302,15547010003,1737181803315,17,RICHDALE QUALITY FOOD,RICHDALE,RICHDALE / 80 / GM / PLCUP / DAIRY DESSERT WITH JELLY,70,80 MG,PLCUP,,1737181803315-richdale quality food-richdale#3.png
202501,1,78780889,15350010001,1737173311440,39,ROYAL AGENCIES,BYNDAR,BYNDAR / 40 / ML / PLBOT / GUM,50,40 ML,PLBOT,,1737173311440-royal agencies-byndar#3.png
202501,1,78780889,15350010001,1737172992857,21,STAR KING,STAR KING,STAR KING / 60 / ML / PLBOT / CLORAEX,90,60 ML,PLBOT,,1737172992857-star king-star king#3.png
202501,1,121481951,19883010001,1737173027634,9,PELWATTE DAIRY INDUSTRIES (PVT) LTD,PELWATTE,PELWATTE/200/GM/PLPCH/FULL CREAM MILK POWDER,540,200 GM,"PLPCH ",,1737173027634-pelwatte dairy industries -pvt- ltd-pelwatte#3.png
202501,4,785446,21221040001,1737178298660,4,RIMO ICE CREAM & POP (PVT) LTD.,RIMO,RIMO/50/ML/PLPCH/ICE CREAM & POP,20,50ML,PLPCH,Any other reason,1737178298660-rimo ice cream - pop -pvt- ltd--rimo#3.png
202501,1,785446,21221010001,1737178829963,12,DUNIYA S.S TEA PRODUCTS,DUNIYA,DUNIYA /50/GM/PLPCH/ S.S TEA,135,50GM,PLPCH,,1737178829963-duniya s-s tea products-duniya#3.png
202501,1,48856228,20619010002,1737176541130,24,NESTLE LANKA,MAGGI CLASSIC,MAGGI /75G/POCH /PAPARE BLAST/,120,75G,"POCH ",,1737176541130-nestle lanka-maggi classic#3.png
202501,2,53302116,21231020001,1737174715774,2,SISILA MARKETING SERVICES,SATIS MIXED FRUIT,"SATIS/200/ML/PET/ MIX FRUIT NECTAR ",130,200ML,PET,,1737174715774-sisila marketing services-satis mixed fruit#3.png
202501,2,8165776,71301020006,1736243956889,2,COCA-COLA BEVERAGES,FANTA ORANGE,FANTA ORANGE/1500/ML/PBT/SAVE 40,360,1500ML,PBT,,1737174715774-sisila marketing services-satis mixed fruit#3.png
202501,2,8165776,71301020006,1736243798508,2,COCA-COLA BEVERAGES,SPRITE,SPRITE/1500/ML/PBT/SAVE 40,360,1500ML,PBT,,1737174715774-sisila marketing services-satis mixed fruit#3.png
202501,2,8165776,71301020006,1736243626166,2,COCA-COLA BEVERAGES,COCA-COLA,COCA-COLA/1500/ML/PBT/SAVE 40,360,1500ML,PBT,,1737174715774-sisila marketing services-satis mixed fruit#3.png
202501,1,8165776,71301010009,1736916076998,21,RECKITT BENCKISER (LANKA) LTD,HARPIC,HARPIC/500/ML/PBT/POWER PLUS ORIGINAL 10X SAVE 50,430,500ML,PBT,,1736916076998-reckitt benckiser -lanka- ltd-harpic#3.png
202501,1,8165776,71301010009,1736916312381,21,RECKITT BENCKISER (LANKA) LTD,HARPIC,HARPIC/500/ML/PBT/FRESH FLORAL SAVE 50,0,500ML,PBT,Delete the Item,1736916312381-reckitt benckiser -lanka- ltd-harpic#3.png
202501,1,39211939,61401010001,1737015307085,39,"VISCAM BOOK INDUSTRIES ",VISCAM,VISCAM/120/PAGES/EXERCISE BOOK,85,120PAGES,"BOOK ",Last month stock  counting error,1737015307085-viscam book industries -viscam#3.png
202501,1,8153409,13732010002,1737100535621,26,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA,"CHANDANALEPA/80/ML/PBT/KESHARAJA HEALTHY & SHINING AYURVEDA SHAMPOO ",340,"80ML ",PBT,,1737100535621-sanjeewaka ayurvedic products-chandanalepa#3.png
202501,1,8153409,13732010002,1737103686211,13,RECKITT BENCKISER (LANKA) LTD,DETTOL,"DETTOL/280(70G×4)/GM/EWREP/ORIGINAL GERM DEFENCE 4 PACK/FREE/HARPIC/200/ML/PBT/POWER PLUS 10X ADVANCED ",540,280GM(70G×4),"EWREP ",,1737103686211-reckitt benckiser -lanka- ltd-dettol#3.png
202501,1,8153409,13732010002,1737100676561,26,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA,"CHANDANALEPA/80/ML/PBT/NELLI NOURISHING & CLEANSING AYURVEDA SHAMPOO ",340,"80ML ",PBT,,1737100676561-sanjeewaka ayurvedic products-chandanalepa#3.png
202501,1,8153409,13732010002,1737104951345,13,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA BABY,"KHOMBA BABY/280(70G×4)+90G/GM/CDB/MILK SOAPS KOHOMBA, COCONUT MILK & ALOE VERA 4 IN 1 SAVE RS. 50/=/+/KHOMBA BABY AVOCADO SOAP KOHOMBA WITH AVOCADO AND OLIVE OIL/5 PACK SAVE RS.110/=",575,280GM(70G×4)+90GM,CDB,,1737104951345-swadeshi industrial works ltd-khomba baby#3.png
202501,1,8153409,13732010002,1737097650850,30,NATURE'S BEAUTY CREATIONS LTD,PANDA BABY,"PANDA BABY/50/ML/CDB/NEEM & TURMERIC HERBAL COLOGNE ",360,"50ML ",CDB,,1737097650850-nature-s beauty creations ltd-panda baby#3.png
202501,1,41244659,12103010022,1737092331950,39,THIAGI ASSOCIATES,MYPAL,MYPAL/40/GM/PBT/BINDER GLUE PEN STIK IT,150,40 GM,PBT,,1737092331950-thiagi associates-mypal#3.png
202501,1,42477758,53302010005,1737087580520,33,CAVINKARE PRIVATE LIMITED,INDICA,"INDICA EASY/21/ML/PLPSH/HAIR COLOUR LIQUID/10MI ACTION/BUY2GET1 FREE40ML MEERA CONDITIONER SHAMPOO ",195,21ML,"PLPSH ",,1737087580520-cavinkare private limited-indica#3.png
202501,1,42477758,53302010005,1737090917299,21,RECKITT BENCKISER (LANKA) LTD,HARPIC,HARPIC/500/ML/PLBOT/10X ORIGINAL/FREE DIVA FRESH 200G/SAVE RS.50,430,500ML,"PLBOT ",,1737090917299-reckitt benckiser -lanka- ltd-harpic#3.png
202501,1,42477758,53302010005,1737087906626,9,PELWATTE DAIRY INDUSTRIES (PVT) LTD,PELWATTE,"PELWATTE/200/G/PLPSH/FULL CREAM MILK POWDER ",540,200G,"PLPSH ",,1737087906626-pelwatte dairy industries -pvt- ltd-pelwatte#3.png
202501,1,42477758,53302010005,1737090818733,21,RECKITT BENCKISER (LANKA) LTD,HARPIC,HARPIC/500/ML/PLBOT/FRESH PINE/FREE DIVA FRESH 200G/SAVE RS.50,430,500ML,"PLBOT ",,1737090818733-reckitt benckiser -lanka- ltd-harpic#3.png
202501,1,42477758,53302010005,1737090726025,21,RECKITT BENCKISER (LANKA) LTD,HARPIC,HARPIC/500/ML/PLBOT/FRESH CITRUS/FREE DIVA FRESH 200G/SAVE RS.50,430,500ML,"PLBOT ",,1737090726025-reckitt benckiser -lanka- ltd-harpic#3.png
202501,1,118492477,22045010002,1737092273972,39,B.S.T.TRADERS,ROSETTE,"ROSETTE/200/PGS/JAFFNA RULE ",300,200PGS,PGS,,1737092273972-b-s-t-traders-rosette#3.png
202501,1,118492477,22045010002,1737093192364,39,ATLAS AXILLIA CO. (PVT) LTD,HOMERUN,HOMERUN/200/PGS/1NO/DOUBLE RULE,210,200PGS,1NO,,1737093192364-atlas axillia co- -pvt- ltd-homerun#3.png
202501,1,112787619,19770010006,1737104559952,30,VINI CONSUMER CARE LANKA PVT LTD,FOGG,FOGG FINE BOY BREEZE 120ML,1490,120ML,,,1737104559952-vini consumer care lanka pvt ltd-fogg#3.png
